Year,Month,State,Age Group,COVID-19 Deaths,Total COVID Deaths,Death Proportion
2020,6,Rhode Island,65-74 years,30.0,145.0,0.20689655172413793
2020,6,Rhode Island,75-84 years,31.0,145.0,0.21379310344827587
2020,6,Rhode Island,85 years and over,73.0,145.0,0.503448275862069
2020,6,South Carolina,0-17 years,0.0,285.0,0.0
2020,6,South Carolina,18-29 years,0.0,285.0,0.0
2020,6,South Carolina,30-39 years,0.0,285.0,0.0
2020,6,South Carolina,40-49 years,13.0,285.0,0.0456140350877193
2020,6,South Carolina,50-64 years,56.0,285.0,0.19649122807017544
2020,6,South Carolina,65-74 years,78.0,285.0,0.2736842105263158
2020,6,South Carolina,75-84 years,72.0,285.0,0.25263157894736843
2020,6,South Carolina,85 years and over,66.0,285.0,0.23157894736842105
2020,6,South Dakota,0-17 years,0.0,12.0,0.0
2020,6,South Dakota,18-29 years,0.0,12.0,0.0
2020,6,South Dakota,30-39 years,0.0,12.0,0.0
2020,6,South Dakota,40-49 years,0.0,12.0,0.0
2020,6,South Dakota,50-64 years,0.0,12.0,0.0
2020,6,South Dakota,65-74 years,0.0,12.0,0.0
2020,6,South Dakota,75-84 years,0.0,12.0,0.0
2020,6,South Dakota,85 years and over,12.0,12.0,1.0
2020,6,Tennessee,0-17 years,0.0,200.0,0.0
2020,6,Tennessee,18-29 years,0.0,200.0,0.0
2020,6,Tennessee,30-39 years,0.0,200.0,0.0
2020,6,Tennessee,40-49 years,0.0,200.0,0.0
2020,6,Tennessee,50-64 years,32.0,200.0,0.16
2020,6,Tennessee,65-74 years,53.0,200.0,0.265
2020,6,Tennessee,75-84 years,69.0,200.0,0.345
2020,6,Tennessee,85 years and over,46.0,200.0,0.23
2020,6,Texas,0-17 years,0.0,1428.0,0.0
2020,6,Texas,18-29 years,18.0,1428.0,0.012605042016806723
2020,6,Texas,30-39 years,40.0,1428.0,0.028011204481792718
2020,6,Texas,40-49 years,114.0,1428.0,0.07983193277310924
2020,6,Texas,50-64 years,330.0,1428.0,0.23109243697478993
2020,6,Texas,65-74 years,341.0,1428.0,0.23879551820728293
2020,6,Texas,75-84 years,324.0,1428.0,0.226890756302521
2020,6,Texas,85 years and over,261.0,1428.0,0.18277310924369747
2020,6,Utah,0-17 years,0.0,63.0,0.0
2020,6,Utah,18-29 years,0.0,63.0,0.0
2020,6,Utah,30-39 years,0.0,63.0,0.0
2020,6,Utah,40-49 years,0.0,63.0,0.0
2020,6,Utah,50-64 years,18.0,63.0,0.2857142857142857
2020,6,Utah,65-74 years,18.0,63.0,0.2857142857142857
2020,6,Utah,75-84 years,14.0,63.0,0.2222222222222222
2020,6,Utah,85 years and over,13.0,63.0,0.20634920634920634
2020,6,Vermont,0-17 years,0.0,0.0,0.0
2020,6,Vermont,18-29 years,0.0,0.0,0.0
2020,6,Vermont,30-39 years,0.0,0.0,0.0
2020,6,Vermont,40-49 years,0.0,0.0,0.0
2020,6,Vermont,50-64 years,0.0,0.0,0.0
2020,6,Vermont,65-74 years,0.0,0.0,0.0
2020,6,Vermont,75-84 years,0.0,0.0,0.0
2020,6,Vermont,85 years and over,0.0,0.0,0.0
2020,6,Virginia,0-17 years,0.0,387.0,0.0
2020,6,Virginia,18-29 years,0.0,387.0,0.0
2020,6,Virginia,30-39 years,0.0,387.0,0.0
2020,6,Virginia,40-49 years,15.0,387.0,0.03875968992248062
2020,6,Virginia,50-64 years,51.0,387.0,0.13178294573643412
2020,6,Virginia,65-74 years,89.0,387.0,0.22997416020671835
2020,6,Virginia,75-84 years,118.0,387.0,0.3049095607235142
2020,6,Virginia,85 years and over,114.0,387.0,0.29457364341085274
2020,6,Washington,0-17 years,0.0,149.0,0.0
2020,6,Washington,18-29 years,0.0,149.0,0.0
2020,6,Washington,30-39 years,0.0,149.0,0.0
2020,6,Washington,40-49 years,0.0,149.0,0.0
2020,6,Washington,50-64 years,23.0,149.0,0.15436241610738255
2020,6,Washington,65-74 years,33.0,149.0,0.2214765100671141
2020,6,Washington,75-84 years,46.0,149.0,0.3087248322147651
2020,6,Washington,85 years and over,47.0,149.0,0.31543624161073824
2020,6,West Virginia,0-17 years,0.0,0.0,0.0
2020,6,West Virginia,18-29 years,0.0,0.0,0.0
2020,6,West Virginia,30-39 years,0.0,0.0,0.0
2020,6,West Virginia,40-49 years,0.0,0.0,0.0
2020,6,West Virginia,50-64 years,0.0,0.0,0.0
2020,6,West Virginia,65-74 years,0.0,0.0,0.0
2020,6,West Virginia,75-84 years,0.0,0.0,0.0
2020,6,West Virginia,85 years and over,0.0,0.0,0.0
2020,6,Wisconsin,0-17 years,0.0,155.0,0.0
2020,6,Wisconsin,18-29 years,0.0,155.0,0.0
2020,6,Wisconsin,30-39 years,0.0,155.0,0.0
2020,6,Wisconsin,40-49 years,0.0,155.0,0.0
2020,6,Wisconsin,50-64 years,25.0,155.0,0.16129032258064516
2020,6,Wisconsin,65-74 years,48.0,155.0,0.3096774193548387
2020,6,Wisconsin,75-84 years,32.0,155.0,0.2064516129032258
2020,6,Wisconsin,85 years and over,50.0,155.0,0.3225806451612903
2020,6,Wyoming,0-17 years,0.0,0.0,0.0
2020,6,Wyoming,18-29 years,0.0,0.0,0.0
2020,6,Wyoming,30-39 years,0.0,0.0,0.0
2020,6,Wyoming,40-49 years,0.0,0.0,0.0
2020,6,Wyoming,50-64 years,0.0,0.0,0.0
2020,6,Wyoming,65-74 years,0.0,0.0,0.0
2020,6,Wyoming,75-84 years,0.0,0.0,0.0
2020,6,Wyoming,85 years and over,0.0,0.0,0.0
2020,7,Alabama,0-17 years,0.0,868.0,0.0
2020,7,Alabama,18-29 years,0.0,868.0,0.0
2020,7,Alabama,30-39 years,15.0,868.0,0.01728110599078341
2020,7,Alabama,40-49 years,27.0,868.0,0.03110599078341014
2020,7,Alabama,50-64 years,156.0,868.0,0.17972350230414746
2020,7,Alabama,65-74 years,209.0,868.0,0.24078341013824886
2020,7,Alabama,75-84 years,225.0,868.0,0.25921658986175117
2020,7,Alabama,85 years and over,236.0,868.0,0.271889400921659
2020,7,Arizona,0-17 years,0.0,2096.0,0.0
2020,7,Arizona,18-29 years,22.0,2096.0,0.01049618320610687
2020,7,Arizona,30-39 years,60.0,2096.0,0.02862595419847328
2020,7,Arizona,40-49 years,101.0,2096.0,0.048187022900763356
2020,7,Arizona,50-64 years,430.0,2096.0,0.20515267175572519
2020,7,Arizona,65-74 years,503.0,2096.0,0.23998091603053434
2020,7,Arizona,75-84 years,544.0,2096.0,0.2595419847328244
2020,7,Arizona,85 years and over,436.0,2096.0,0.20801526717557253
2020,7,Arkansas,0-17 years,0.0,269.0,0.0
2020,7,Arkansas,18-29 years,0.0,269.0,0.0
2020,7,Arkansas,30-39 years,0.0,269.0,0.0
2020,7,Arkansas,40-49 years,11.0,269.0,0.040892193308550186
2020,7,Arkansas,50-64 years,57.0,269.0,0.21189591078066913
2020,7,Arkansas,65-74 years,62.0,269.0,0.23048327137546468
2020,7,Arkansas,75-84 years,71.0,269.0,0.26394052044609667
2020,7,Arkansas,85 years and over,68.0,269.0,0.2527881040892193
2020,7,California,0-17 years,0.0,3871.0,0.0
2020,7,California,18-29 years,41.0,3871.0,0.010591578403513303
2020,7,California,30-39 years,90.0,3871.0,0.02324980625161457
2020,7,California,40-49 years,223.0,3871.0,0.05760785326788943
2020,7,California,50-64 years,812.0,3871.0,0.20976491862567812
2020,7,California,65-74 years,911.0,3871.0,0.23533970550245414
2020,7,California,75-84 years,866.0,3871.0,0.22371480237664687
2020,7,California,85 years and over,928.0,3871.0,0.23973133557220355
2020,7,Colorado,0-17 years,0.0,139.0,0.0
2020,7,Colorado,18-29 years,0.0,139.0,0.0
2020,7,Colorado,30-39 years,0.0,139.0,0.0
2020,7,Colorado,40-49 years,0.0,139.0,0.0
2020,7,Colorado,50-64 years,14.0,139.0,0.10071942446043165
2020,7,Colorado,65-74 years,35.0,139.0,0.2517985611510791
2020,7,Colorado,75-84 years,36.0,139.0,0.2589928057553957
2020,7,Colorado,85 years and over,54.0,139.0,0.38848920863309355
2020,7,Connecticut,0-17 years,0.0,67.0,0.0
2020,7,Connecticut,18-29 years,0.0,67.0,0.0
2020,7,Connecticut,30-39 years,0.0,67.0,0.0
2020,7,Connecticut,40-49 years,0.0,67.0,0.0
2020,7,Connecticut,50-64 years,14.0,67.0,0.208955223880597
2020,7,Connecticut,65-74 years,0.0,67.0,0.0
2020,7,Connecticut,75-84 years,17.0,67.0,0.2537313432835821
2020,7,Connecticut,85 years and over,36.0,67.0,0.5373134328358209
2020,7,Delaware,0-17 years,0.0,0.0,0.0
2020,7,Delaware,18-29 years,0.0,0.0,0.0
2020,7,Delaware,30-39 years,0.0,0.0,0.0
2020,7,Delaware,40-49 years,0.0,0.0,0.0
2020,7,Delaware,50-64 years,0.0,0.0,0.0
2020,7,Delaware,65-74 years,0.0,0.0,0.0
2020,7,Delaware,75-84 years,0.0,0.0,0.0
2020,7,Delaware,85 years and over,0.0,0.0,0.0
2020,7,District of Columbia,0-17 years,0.0,17.0,0.0
2020,7,District of Columbia,18-29 years,0.0,17.0,0.0
2020,7,District of Columbia,30-39 years,0.0,17.0,0.0
2020,7,District of Columbia,40-49 years,0.0,17.0,0.0
2020,7,District of Columbia,50-64 years,17.0,17.0,1.0
2020,7,District of Columbia,65-74 years,0.0,17.0,0.0
2020,7,District of Columbia,75-84 years,0.0,17.0,0.0
2020,7,District of Columbia,85 years and over,0.0,17.0,0.0
2020,7,Florida,0-17 years,0.0,4969.0,0.0
2020,7,Florida,18-29 years,23.0,4969.0,0.004628697927148319
2020,7,Florida,30-39 years,61.0,4969.0,0.012276111893741195
2020,7,Florida,40-49 years,157.0,4969.0,0.03159589454618635
2020,7,Florida,50-64 years,729.0,4969.0,0.14670959951700543
2020,7,Florida,65-74 years,1028.0,4969.0,0.2068826725699336
2020,7,Florida,75-84 years,1459.0,4969.0,0.29362044676997384
2020,7,Florida,85 years and over,1512.0,4969.0,0.3042865767760113
2020,7,Georgia,0-17 years,0.0,1319.0,0.0
2020,7,Georgia,18-29 years,13.0,1319.0,0.009855951478392721
2020,7,Georgia,30-39 years,36.0,1319.0,0.027293404094010616
2020,7,Georgia,40-49 years,67.0,1319.0,0.05079605761940864
2020,7,Georgia,50-64 years,259.0,1319.0,0.19636087945413191
2020,7,Georgia,65-74 years,313.0,1319.0,0.23730098559514784
2020,7,Georgia,75-84 years,335.0,1319.0,0.2539802880970432
2020,7,Georgia,85 years and over,296.0,1319.0,0.22441243366186506
2020,7,Idaho,0-17 years,0.0,123.0,0.0
2020,7,Idaho,18-29 years,0.0,123.0,0.0
2020,7,Idaho,30-39 years,0.0,123.0,0.0
2020,7,Idaho,40-49 years,0.0,123.0,0.0
2020,7,Idaho,50-64 years,14.0,123.0,0.11382113821138211
2020,7,Idaho,65-74 years,23.0,123.0,0.18699186991869918
2020,7,Idaho,75-84 years,42.0,123.0,0.34146341463414637
2020,7,Idaho,85 years and over,44.0,123.0,0.35772357723577236
2020,7,Illinois,0-17 years,0.0,432.0,0.0
2020,7,Illinois,18-29 years,0.0,432.0,0.0
2020,7,Illinois,30-39 years,0.0,432.0,0.0
2020,7,Illinois,40-49 years,21.0,432.0,0.04861111111111111
2020,7,Illinois,50-64 years,79.0,432.0,0.18287037037037038
2020,7,Illinois,65-74 years,85.0,432.0,0.19675925925925927
2020,7,Illinois,75-84 years,105.0,432.0,0.24305555555555555
2020,7,Illinois,85 years and over,142.0,432.0,0.3287037037037037
2020,7,Indiana,0-17 years,0.0,322.0,0.0
2020,7,Indiana,18-29 years,0.0,322.0,0.0
2020,7,Indiana,30-39 years,0.0,322.0,0.0
2020,7,Indiana,40-49 years,0.0,322.0,0.0
2020,7,Indiana,50-64 years,33.0,322.0,0.10248447204968944
2020,7,Indiana,65-74 years,76.0,322.0,0.2360248447204969
2020,7,Indiana,75-84 years,94.0,322.0,0.2919254658385093
2020,7,Indiana,85 years and over,119.0,322.0,0.3695652173913043
2020,7,Iowa,0-17 years,0.0,169.0,0.0
2020,7,Iowa,18-29 years,0.0,169.0,0.0
2020,7,Iowa,30-39 years,0.0,169.0,0.0
2020,7,Iowa,40-49 years,0.0,169.0,0.0
2020,7,Iowa,50-64 years,25.0,169.0,0.14792899408284024
2020,7,Iowa,65-74 years,33.0,169.0,0.1952662721893491
2020,7,Iowa,75-84 years,43.0,169.0,0.25443786982248523
2020,7,Iowa,85 years and over,68.0,169.0,0.40236686390532544
2020,7,Kansas,0-17 years,0.0,103.0,0.0
2020,7,Kansas,18-29 years,0.0,103.0,0.0
2020,7,Kansas,30-39 years,0.0,103.0,0.0
2020,7,Kansas,40-49 years,0.0,103.0,0.0
2020,7,Kansas,50-64 years,17.0,103.0,0.1650485436893204
2020,7,Kansas,65-74 years,30.0,103.0,0.2912621359223301
2020,7,Kansas,75-84 years,25.0,103.0,0.24271844660194175
2020,7,Kansas,85 years and over,31.0,103.0,0.30097087378640774
2020,7,Kentucky,0-17 years,0.0,176.0,0.0
2020,7,Kentucky,18-29 years,0.0,176.0,0.0
2020,7,Kentucky,30-39 years,0.0,176.0,0.0
2020,7,Kentucky,40-49 years,0.0,176.0,0.0
2020,7,Kentucky,50-64 years,26.0,176.0,0.14772727272727273
2020,7,Kentucky,65-74 years,46.0,176.0,0.26136363636363635
2020,7,Kentucky,75-84 years,45.0,176.0,0.2556818181818182
2020,7,Kentucky,85 years and over,59.0,176.0,0.3352272727272727
2020,7,Louisiana,0-17 years,0.0,755.0,0.0
2020,7,Louisiana,18-29 years,0.0,755.0,0.0
2020,7,Louisiana,30-39 years,10.0,755.0,0.013245033112582781
2020,7,Louisiana,40-49 years,30.0,755.0,0.039735099337748346
2020,7,Louisiana,50-64 years,129.0,755.0,0.17086092715231788
2020,7,Louisiana,65-74 years,154.0,755.0,0.20397350993377483
2020,7,Louisiana,75-84 years,234.0,755.0,0.30993377483443707
2020,7,Louisiana,85 years and over,198.0,755.0,0.26225165562913905
2020,7,Maine,0-17 years,0.0,12.0,0.0
2020,7,Maine,18-29 years,0.0,12.0,0.0
2020,7,Maine,30-39 years,0.0,12.0,0.0
2020,7,Maine,40-49 years,0.0,12.0,0.0
2020,7,Maine,50-64 years,0.0,12.0,0.0
2020,7,Maine,65-74 years,0.0,12.0,0.0
2020,7,Maine,75-84 years,0.0,12.0,0.0
2020,7,Maine,85 years and over,12.0,12.0,1.0
2020,7,Maryland,0-17 years,0.0,304.0,0.0
2020,7,Maryland,18-29 years,0.0,304.0,0.0
2020,7,Maryland,30-39 years,0.0,304.0,0.0
2020,7,Maryland,40-49 years,0.0,304.0,0.0
2020,7,Maryland,50-64 years,54.0,304.0,0.17763157894736842
2020,7,Maryland,65-74 years,70.0,304.0,0.23026315789473684
2020,7,Maryland,75-84 years,85.0,304.0,0.27960526315789475
2020,7,Maryland,85 years and over,95.0,304.0,0.3125
2020,7,Massachusetts,0-17 years,0.0,192.0,0.0
2020,7,Massachusetts,18-29 years,0.0,192.0,0.0
2020,7,Massachusetts,30-39 years,0.0,192.0,0.0
2020,7,Massachusetts,40-49 years,0.0,192.0,0.0
2020,7,Massachusetts,50-64 years,19.0,192.0,0.09895833333333333
2020,7,Massachusetts,65-74 years,27.0,192.0,0.140625
2020,7,Massachusetts,75-84 years,42.0,192.0,0.21875
2020,7,Massachusetts,85 years and over,104.0,192.0,0.5416666666666666
2020,7,Michigan,0-17 years,0.0,175.0,0.0
2020,7,Michigan,18-29 years,0.0,175.0,0.0
2020,7,Michigan,30-39 years,0.0,175.0,0.0
2020,7,Michigan,40-49 years,0.0,175.0,0.0
2020,7,Michigan,50-64 years,28.0,175.0,0.16
2020,7,Michigan,65-74 years,43.0,175.0,0.24571428571428572
2020,7,Michigan,75-84 years,46.0,175.0,0.26285714285714284
2020,7,Michigan,85 years and over,58.0,175.0,0.3314285714285714
2020,7,Minnesota,0-17 years,0.0,144.0,0.0
2020,7,Minnesota,18-29 years,0.0,144.0,0.0
2020,7,Minnesota,30-39 years,0.0,144.0,0.0
2020,7,Minnesota,40-49 years,0.0,144.0,0.0
2020,7,Minnesota,50-64 years,15.0,144.0,0.10416666666666667
2020,7,Minnesota,65-74 years,36.0,144.0,0.25
2020,7,Minnesota,75-84 years,35.0,144.0,0.24305555555555555
2020,7,Minnesota,85 years and over,58.0,144.0,0.4027777777777778
2020,7,Mississippi,0-17 years,0.0,663.0,0.0
2020,7,Mississippi,18-29 years,0.0,663.0,0.0
2020,7,Mississippi,30-39 years,14.0,663.0,0.021116138763197588
2020,7,Mississippi,40-49 years,31.0,663.0,0.04675716440422323
2020,7,Mississippi,50-64 years,149.0,663.0,0.22473604826546004
2020,7,Mississippi,65-74 years,161.0,663.0,0.24283559577677225
2020,7,Mississippi,75-84 years,159.0,663.0,0.2398190045248869
2020,7,Mississippi,85 years and over,149.0,663.0,0.22473604826546004
2020,7,Missouri,0-17 years,0.0,257.0,0.0
2020,7,Missouri,18-29 years,0.0,257.0,0.0
2020,7,Missouri,30-39 years,0.0,257.0,0.0
2020,7,Missouri,40-49 years,0.0,257.0,0.0
2020,7,Missouri,50-64 years,41.0,257.0,0.15953307392996108
2020,7,Missouri,65-74 years,58.0,257.0,0.22568093385214008
2020,7,Missouri,75-84 years,67.0,257.0,0.2607003891050584
2020,7,Missouri,85 years and over,91.0,257.0,0.3540856031128405
2020,7,Montana,0-17 years,0.0,33.0,0.0
2020,7,Montana,18-29 years,0.0,33.0,0.0
2020,7,Montana,30-39 years,0.0,33.0,0.0
2020,7,Montana,40-49 years,0.0,33.0,0.0
2020,7,Montana,50-64 years,0.0,33.0,0.0
2020,7,Montana,65-74 years,0.0,33.0,0.0
2020,7,Montana,75-84 years,13.0,33.0,0.3939393939393939
2020,7,Montana,85 years and over,20.0,33.0,0.6060606060606061
2020,7,Nebraska,0-17 years,0.0,30.0,0.0
2020,7,Nebraska,18-29 years,0.0,30.0,0.0
2020,7,Nebraska,30-39 years,0.0,30.0,0.0
2020,7,Nebraska,40-49 years,0.0,30.0,0.0
2020,7,Nebraska,50-64 years,0.0,30.0,0.0
2020,7,Nebraska,65-74 years,0.0,30.0,0.0
2020,7,Nebraska,75-84 years,16.0,30.0,0.5333333333333333
2020,7,Nebraska,85 years and over,14.0,30.0,0.4666666666666667
2020,7,Nevada,0-17 years,0.0,360.0,0.0
2020,7,Nevada,18-29 years,0.0,360.0,0.0
2020,7,Nevada,30-39 years,0.0,360.0,0.0
2020,7,Nevada,40-49 years,15.0,360.0,0.041666666666666664
2020,7,Nevada,50-64 years,71.0,360.0,0.19722222222222222
2020,7,Nevada,65-74 years,91.0,360.0,0.25277777777777777
2020,7,Nevada,75-84 years,113.0,360.0,0.3138888888888889
2020,7,Nevada,85 years and over,70.0,360.0,0.19444444444444445
2020,7,New Hampshire,0-17 years,0.0,18.0,0.0
2020,7,New Hampshire,18-29 years,0.0,18.0,0.0
2020,7,New Hampshire,30-39 years,0.0,18.0,0.0
2020,7,New Hampshire,40-49 years,0.0,18.0,0.0
2020,7,New Hampshire,50-64 years,0.0,18.0,0.0
2020,7,New Hampshire,65-74 years,0.0,18.0,0.0
2020,7,New Hampshire,75-84 years,0.0,18.0,0.0
2020,7,New Hampshire,85 years and over,18.0,18.0,1.0
2020,7,New Jersey,0-17 years,0.0,312.0,0.0
2020,7,New Jersey,18-29 years,0.0,312.0,0.0
2020,7,New Jersey,30-39 years,0.0,312.0,0.0
2020,7,New Jersey,40-49 years,0.0,312.0,0.0
2020,7,New Jersey,50-64 years,71.0,312.0,0.22756410256410256
2020,7,New Jersey,65-74 years,64.0,312.0,0.20512820512820512
2020,7,New Jersey,75-84 years,80.0,312.0,0.2564102564102564
2020,7,New Jersey,85 years and over,97.0,312.0,0.3108974358974359
2020,7,New Mexico,0-17 years,0.0,155.0,0.0
2020,7,New Mexico,18-29 years,0.0,155.0,0.0
2020,7,New Mexico,30-39 years,10.0,155.0,0.06451612903225806
2020,7,New Mexico,40-49 years,0.0,155.0,0.0
2020,7,New Mexico,50-64 years,32.0,155.0,0.2064516129032258
2020,7,New Mexico,65-74 years,42.0,155.0,0.2709677419354839
2020,7,New Mexico,75-84 years,40.0,155.0,0.25806451612903225
2020,7,New Mexico,85 years and over,31.0,155.0,0.2
2020,7,New York,0-17 years,0.0,225.0,0.0
2020,7,New York,18-29 years,0.0,225.0,0.0
2020,7,New York,30-39 years,0.0,225.0,0.0
2020,7,New York,40-49 years,0.0,225.0,0.0
2020,7,New York,50-64 years,25.0,225.0,0.1111111111111111
2020,7,New York,65-74 years,42.0,225.0,0.18666666666666668
2020,7,New York,75-84 years,61.0,225.0,0.27111111111111114
2020,7,New York,85 years and over,97.0,225.0,0.4311111111111111
2020,7,North Carolina,0-17 years,0.0,690.0,0.0
2020,7,North Carolina,18-29 years,0.0,690.0,0.0
2020,7,North Carolina,30-39 years,0.0,690.0,0.0
2020,7,North Carolina,40-49 years,28.0,690.0,0.04057971014492753
2020,7,North Carolina,50-64 years,115.0,690.0,0.16666666666666666
2020,7,North Carolina,65-74 years,189.0,690.0,0.27391304347826084
2020,7,North Carolina,75-84 years,175.0,690.0,0.2536231884057971
2020,7,North Carolina,85 years and over,183.0,690.0,0.26521739130434785
2020,7,North Dakota,0-17 years,0.0,23.0,0.0
2020,7,North Dakota,18-29 years,0.0,23.0,0.0
2020,7,North Dakota,30-39 years,0.0,23.0,0.0
2020,7,North Dakota,40-49 years,0.0,23.0,0.0
2020,7,North Dakota,50-64 years,0.0,23.0,0.0
2020,7,North Dakota,65-74 years,0.0,23.0,0.0
2020,7,North Dakota,75-84 years,11.0,23.0,0.4782608695652174
2020,7,North Dakota,85 years and over,12.0,23.0,0.5217391304347826
2020,7,Ohio,0-17 years,0.0,659.0,0.0
2020,7,Ohio,18-29 years,0.0,659.0,0.0
2020,7,Ohio,30-39 years,0.0,659.0,0.0
2020,7,Ohio,40-49 years,15.0,659.0,0.02276176024279211
2020,7,Ohio,50-64 years,89.0,659.0,0.13505311077389984
2020,7,Ohio,65-74 years,146.0,659.0,0.22154779969650987
2020,7,Ohio,75-84 years,185.0,659.0,0.28072837632776937
2020,7,Ohio,85 years and over,224.0,659.0,0.33990895295902884
2020,7,Oklahoma,0-17 years,0.0,213.0,0.0
2020,7,Oklahoma,18-29 years,0.0,213.0,0.0
2020,7,Oklahoma,30-39 years,0.0,213.0,0.0
2020,7,Oklahoma,40-49 years,0.0,213.0,0.0
2020,7,Oklahoma,50-64 years,43.0,213.0,0.20187793427230047
2020,7,Oklahoma,65-74 years,61.0,213.0,0.2863849765258216
2020,7,Oklahoma,75-84 years,60.0,213.0,0.28169014084507044
2020,7,Oklahoma,85 years and over,49.0,213.0,0.2300469483568075
2020,7,Oregon,0-17 years,0.0,97.0,0.0
2020,7,Oregon,18-29 years,0.0,97.0,0.0
2020,7,Oregon,30-39 years,0.0,97.0,0.0
2020,7,Oregon,40-49 years,0.0,97.0,0.0
2020,7,Oregon,50-64 years,15.0,97.0,0.15463917525773196
2020,7,Oregon,65-74 years,14.0,97.0,0.14432989690721648
2020,7,Oregon,75-84 years,30.0,97.0,0.30927835051546393
2020,7,Oregon,85 years and over,38.0,97.0,0.3917525773195876
2020,7,Pennsylvania,0-17 years,0.0,494.0,0.0
2020,7,Pennsylvania,18-29 years,0.0,494.0,0.0
2020,7,Pennsylvania,30-39 years,0.0,494.0,0.0
2020,7,Pennsylvania,40-49 years,11.0,494.0,0.022267206477732792
2020,7,Pennsylvania,50-64 years,55.0,494.0,0.11133603238866396
2020,7,Pennsylvania,65-74 years,78.0,494.0,0.15789473684210525
2020,7,Pennsylvania,75-84 years,146.0,494.0,0.29554655870445345
2020,7,Pennsylvania,85 years and over,204.0,494.0,0.41295546558704455
2020,7,Rhode Island,0-17 years,0.0,25.0,0.0
2020,7,Rhode Island,18-29 years,0.0,25.0,0.0
2020,7,Rhode Island,30-39 years,0.0,25.0,0.0
2020,7,Rhode Island,40-49 years,0.0,25.0,0.0
2020,7,Rhode Island,50-64 years,0.0,25.0,0.0
2020,7,Rhode Island,65-74 years,11.0,25.0,0.44
2020,7,Rhode Island,75-84 years,0.0,25.0,0.0
2020,7,Rhode Island,85 years and over,14.0,25.0,0.56
2020,7,South Carolina,0-17 years,0.0,1028.0,0.0
2020,7,South Carolina,18-29 years,0.0,1028.0,0.0
2020,7,South Carolina,30-39 years,12.0,1028.0,0.011673151750972763
2020,7,South Carolina,40-49 years,26.0,1028.0,0.02529182879377432
2020,7,South Carolina,50-64 years,159.0,1028.0,0.1546692607003891
2020,7,South Carolina,65-74 years,235.0,1028.0,0.22859922178988326
2020,7,South Carolina,75-84 years,309.0,1028.0,0.3005836575875486
2020,7,South Carolina,85 years and over,287.0,1028.0,0.2791828793774319
2020,7,South Dakota,0-17 years,0.0,38.0,0.0
2020,7,South Dakota,18-29 years,0.0,38.0,0.0
2020,7,South Dakota,30-39 years,0.0,38.0,0.0
2020,7,South Dakota,40-49 years,0.0,38.0,0.0
2020,7,South Dakota,50-64 years,10.0,38.0,0.2631578947368421
2020,7,South Dakota,65-74 years,11.0,38.0,0.2894736842105263
2020,7,South Dakota,75-84 years,0.0,38.0,0.0
2020,7,South Dakota,85 years and over,17.0,38.0,0.4473684210526316
2020,7,Tennessee,0-17 years,0.0,570.0,0.0
2020,7,Tennessee,18-29 years,0.0,570.0,0.0
2020,7,Tennessee,30-39 years,0.0,570.0,0.0
2020,7,Tennessee,40-49 years,32.0,570.0,0.056140350877192984
2020,7,Tennessee,50-64 years,120.0,570.0,0.21052631578947367
2020,7,Tennessee,65-74 years,137.0,570.0,0.24035087719298245
2020,7,Tennessee,75-84 years,157.0,570.0,0.2754385964912281
2020,7,Tennessee,85 years and over,124.0,570.0,0.21754385964912282
2020,7,Texas,0-17 years,13.0,6956.0,0.0018688901667625072
2020,7,Texas,18-29 years,64.0,6956.0,0.009200690051753882
2020,7,Texas,30-39 years,141.0,6956.0,0.02027027027027027
2020,7,Texas,40-49 years,375.0,6956.0,0.053910293271995396
2020,7,Texas,50-64 years,1519.0,6956.0,0.21837262794709603
2020,7,Texas,65-74 years,1722.0,6956.0,0.24755606670500288
2020,7,Texas,75-84 years,1681.0,6956.0,0.24166187464059805
2020,7,Texas,85 years and over,1441.0,6956.0,0.207159286946521
